"day","date","daily_serop","daily_serop_increment","daily_serop_q025","daily_serop_q975","cases","hosp","death","cum_cases","cum_case_per_capita","daily_case_increment","cum_case_per_capita_q025","cum_case_per_capita_q975","underreporting_factor","daily_underrep_q025","daily_underrep_q975","est_inci_case","est_inci_serop"
178,2022-03-27,0.173849942050136,0.00349411889061613,0.15896705129461,0.188732832805663,292,5,1,34623,0.0678151013612771,0.000571932229948099,0.0637258328014484,0.0719043699211057,2.56358743938125,0.798488897872013,4.32868598089049,748,1783
179,2022-03-28,0.177379569333884,0.00352962728374784,0.162496678578357,0.192262460089411,308,7,1,34931,0.0684183723435511,0.000603270982274015,0.0643291037837224,0.0725076409033797,2.59257218869813,0.827473647188896,4.35767073020737,798,1802
180,2022-03-29,0.18094278566416,0.00356321633027551,0.166059894908633,0.195825676419686,545,6,4,35476,0.0694858485946528,0.00106747625110176,0.0653965800348242,0.0735751171544815,2.60402354326409,0.838925001754846,4.36912208477332,1419,1819
181,2022-03-30,0.184537671694359,0.00359488603019931,0.169654780938832,0.199420562449886,295,4,5,35771,0.070063656840662,0.000577808246009198,0.0659743882808334,0.0741529254004907,2.63385726660018,0.868758725090939,4.39895580810942,776,1835
182,2022-03-31,0.188162308077878,0.00362463638351895,0.173279417322351,0.203045198833405,382,8,7,36153,0.0708118695524434,0.00074821271178141,0.0667226009926148,0.0749011381122721,2.65721423918238,0.89211569767314,4.42231278069162,1015,1850
183,2022-04-01,0.191814696226743,0.00365238814886487,0.176931805471216,0.20669758698227,305,2,6,36458,0.0714092645186564,0.000597394966212916,0.0673199959588277,0.075498533078485,2.68613179983991,0.921033258330673,4.45123034134915,819,1864
184,2022-04-02,0.195492520587499,0.00367782436075625,0.180609629831972,0.210375411343026,200,8,3,36658,0.0718009989227304,0.000391734404074029,0.0677117303629017,0.075890267482559,2.72269917578558,0.957600634276337,4.48779771729481,544,1877
185,2022-04-03,0.199193386365322,0.00370086577782319,0.184310495609795,0.214076277120849,183,5,1,36841,0.0721594359024581,0.000358436979727747,0.0680701673426295,0.0762487044622868,2.76046207781589,0.995363536306652,4.52556061932513,505,1889
186,2022-04-04,0.202914898765388,0.00372151240006571,0.188032008009861,0.217797789520915,217,7,6,37058,0.0725844677308785,0.000425031828420339,0.0684951991710498,0.0766737362907071,2.7955691501071,1.03047060859786,4.56066769161634,606,1900
187,2022-04-05,0.206654662992872,0.00373976422748395,0.191771772237345,0.221537553748399,317,3,4,37375,0.0732053667613358,0.000620899030457339,0.0691160982015072,0.0772946353211644,2.82294416564577,1.05784562413653,4.58804270715501,894,1909
188,2022-04-06,0.21041028425295,0.00375562126007781,0.195527393497423,0.225293175008476,235,4,0,37610,0.0736656546861228,0.000460287924787001,0.0695763861262942,0.0777549232459514,2.85628744018462,1.09118889867538,4.62138598169386,671,1917
189,2022-04-07,0.214179367750797,0.00376908349784696,0.19929647699527,0.229062258506323,370,3,3,37980,0.0743903633336598,0.000724708647536973,0.0703010947738311,0.0784796318934884,2.87912786216875,1.11402932065951,4.64422640367799,1065,1924
190,2022-04-08,0.217959494748607,0.00378012699780989,0.20307660399308,0.232842385504133,151,2,2,38131,0.0746861228087357,0.000295759475075902,0.070596854248907,0.0787753913685643,2.91833993453885,1.15324139302962,4.68343847604809,440,1929
191,2022-04-09,0.221748150736644,0.00378865598803732,0.206865259981117,0.236631041492171,215,8,1,38346,0.0751072372931153,0.000421114484379578,0.0710179687332866,0.0791965058529439,2.95242054865158,1.18732200714234,4.71751909016082,634,1934
192,2022-04-10,0.225542797262192,0.0037946465255477,0.210659906506665,0.240425688017718,165,2,2,38511,0.0754304181764763,0.000323180883361085,0.0713411496166477,0.079519686736305,2.99007751401449,1.22497897250525,4.75517605552372,493,1937
193,2022-04-11,0.229340895872532,0.00379809861034067,0.214458005117005,0.244223786628059,123,3,0,38634,0.0756713348349819,0.000240916658505536,0.0715820662751532,0.0797606033948105,3.03074997120985,1.26565142970061,4.79584851271909,372,1939
194,2022-04-12,0.233139908114949,0.00379901224241641,0.218257017359422,0.248022798870475,273,9,2,38907,0.0762060522965429,0.000534717461561057,0.0721167837367143,0.0802953208563716,3.05933585442432,1.29423731291508,4.82443439593356,835,1939
195,2022-04-13,0.236937295536723,0.00379738742177471,0.222054404781197,0.25182018629225,171,7,4,39078,0.0765409852120262,0.00033493291548331,0.0724517166521976,0.0806302537718549,3.0955610890085,1.33046254749926,4.86065963051774,529,1938
196,2022-04-14,0.240730519685139,0.00379322414841574,0.225847628929612,0.255613410440666,184,5,6,39262,0.0769013808637744,0.000360395651748113,0.0728121123039457,0.080990649423603,3.13037967564688,1.36528113413764,4.89547821715612,575,1936
197,2022-04-15,0.244517088952049,0.00378656926691015,0.229634198196522,0.259399979707576,157,4,2,39419,0.0772088923709725,0.000307511507198113,0.0731196238111438,0.0812981609308011,3.16695501571498,1.40185647420574,4.93205355722422,497,1933
198,2022-04-16,0.248294699107589,0.00377761015553979,0.233411808352062,0.263177589863116,96,2,1,39515,0.077396924884928,0.000188032513955549,0.0733076563250994,0.0814861934447567,3.20806930607059,1.44297076456136,4.97316784757983,307,1928
199,2022-04-17,0.252061092766465,0.00376639365887571,0.237178202010938,0.266943983521992,75,2,0,39590,0.0775438252864558,0.000146900401527761,0.0734545567266272,0.0816330938462844,3.25056304399895,1.48546450248971,5.01566158550819,243,1922
200,2022-04-18,0.255814012543382,0.00375291977691733,0.240931121787855,0.270696903298909,126,5,0,39716,0.0777906179610224,0.000246792674566634,0.0737013494011938,0.0818798865208511,3.28849441293241,1.52339587142317,5.05359295444165,414,1916
201,2022-04-19,0.259551201053047,0.00373718850966542,0.244668310297521,0.274434091808574,213,3,2,39929,0.0782078151013613,0.00041719714033886,0.0741185465415326,0.0822970836611899,3.31873740132819,1.55363885981895,5.08383594283743,706,1908
202,2022-04-20,0.263270400910166,0.00371919985711899,0.24838751015464,0.278153291665693,109,1,0,40038,0.0784213103515816,0.000213495250220352,0.074332041791753,0.0825105789114103,3.3571283077248,1.59202976621556,5.12222684923404,365,1898
203,2022-04-21,0.266969354729445,0.00369895381927893,0.252086463973919,0.281852245484972,144,1,0,40182,0.0787033591225149,0.000282048770933296,0.0746140905626863,0.0827926276823436,3.39209606433523,1.62699752282599,5.15719460584447,488,1888
204,2022-04-22,0.270645922967877,0.00367656823843188,0.25576303221235,0.285528813723404,152,2,0,40334,0.0790010772696112,0.000297718147096268,0.0749118087097826,0.0830903458294398,3.4258510430716,1.66075250156236,5.19094958458083,520,1877
205,2022-04-23,0.274298437451603,0.0036525144837255,0.259415546696076,0.28918132820713,65,2,2,40399,0.0791283909509353,0.000127313681324071,0.0750391223911066,0.0832176595107639,3.46649835988306,1.70139981837382,5.2315969013923,225,1864
206,2022-04-24,0.27792534784905,0.00362691039744678,0.263042457093523,0.292808238604576,68,0,1,40467,0.0792615806483204,0.000133189697385169,0.0751723120884918,0.0833508492081491,3.50643206425809,1.74133352274885,5.27153060576733,238,1851
207,2022-04-25,0.281525103828646,0.00359975597959616,0.266642213073119,0.296407994584172,91,3,2,40558,0.0794398198021741,0.00017823915385369,0.0753505512423455,0.0835290883620028,3.54387893287921,1.77878039136997,5.30897747438845,322,1837
208,2022-04-26,0.285096155058819,0.00357105123017293,0.270213264303292,0.299979045814345,117,4,2,40675,0.0796689844285574,0.00022916462638331,0.0755797158687288,0.0837582529883861,3.57850871457357,1.81341017306433,5.34360725608281,418,1823
209,2022-04-27,0.288636951207997,0.00354079614917807,0.27375406045247,0.303519841963523,90,3,0,40765,0.0798452649103908,0.000176280481833324,0.0757559963505621,0.0839345334702194,3.61495389278162,1.84985535127238,5.38005243429086,325,1807
210,2022-04-28,0.292145941944607,0.0035089907366101,0.27726305118908,0.307028832700134,88,3,1,40853,0.0800176280481833,0.000172363137792564,0.0759283594883547,0.084106896608012,3.65101976990231,1.88592122839307,5.41611831141155,321,1791
211,2022-04-29,0.295621746730486,0.0034758047858795,0.28073885597496,0.310504637486013,89,4,0,40942,0.0801919498579963,0.000174321809812958,0.0761026812981676,0.0842812184178249,3.68642672056201,1.92132817905277,5.45152526207125,328,1774
212,2022-04-30,0.299063664201108,0.00344191747062134,0.284180773445581,0.313946554956634,54,2,2,40996,0.0802977181470963,0.000105768289099986,0.0762084495872676,0.0843869867069249,3.72443540242647,1.95933686091723,5.48953394393571,201,1757
213,2022-05-01,0.302471162785352,0.00340749858424466,0.287588272029826,0.317354053540879,38,2,1,41034,0.0803721476838703,0.0000744295367740705,0.0762828791240417,0.084461416243699,3.76338285714436,1.99828431563512,5.5284813986536,143,1739
214,2022-05-02,0.305843710912102,0.00337254812674953,0.290960820156575,0.320726601667629,66,0,0,41100,0.0805014200372148,0.000129272353344423,0.0764121514773861,0.0845906885970434,3.79923373737649,2.03413519586725,5.56433227888573,250,1721
215,2022-05-03,0.309180777010237,0.00333706609813561,0.294297886254711,0.324063667765764,79,4,2,41179,0.080656155126824,0.000154735089609254,0.0765668865669954,0.0847454236866527,3.83331906317727,2.06822052166803,5.59841760468651,302,1703
216,2022-05-04,0.312481829508641,0.00330105249840351,0.297598938753114,0.327364720264168,77,3,2,41256,0.0808069728723925,0.000150817745568507,0.0767177043125639,0.0848962414322212,3.86701565967706,2.10191711816782,5.63211420118629,297,1685
217,2022-05-05,0.315746336836194,0.00326450732755273,0.300863446080667,0.33062922759172,35,2,1,41291,0.0808755263931055,0.000068553520712944,0.0767862578332768,0.0849647949529341,3.90410240177566,2.13900386026642,5.6692009432849,136,1666
218,2022-05-06,0.318973951738116,0.00322761490192208,0.304091060982589,0.333856842493643,49,1,1,41340,0.0809715013221036,0.000095974928998141,0.076882232762275,0.0850607698819322,3.93933601983297,2.17423747832373,5.70443456134221,193,1647
219,2022-05-07,0.32216506422498,0.00319111248686393,0.307282173469453,0.337047954980506,26,4,1,41366,0.0810224267946332,0.0000509254725296338,0.0769331582348046,0.0851116953544619,3.97624555287104,2.2111470113618,5.74134409438028,103,1629
220,2022-05-08,0.325320248623697,0.00315518439871776,0.310437357868171,0.340203139379224,18,1,2,41384,0.0810576828909999,0.000035256096366662,0.0769684143311713,0.0851469514508285,4.01344125591602,2.24834271440679,5.77853979742526,72,1610
221,2022-05-09,0.32844007926118,0.00311983063748261,0.313557188505653,0.343322970016707,30,0,2,41414,0.081116443051611,0.0000587601606110988,0.0770271744917824,0.0852057116114396,4.04899508540096,2.28389654389172,5.8140936269102,121,1592
222,2022-05-10,0.331525130464339,0.00308505120315916,0.316642239708812,0.346408021219866,30,1,0,41444,0.0811752032122221,0.0000587601606111127,0.0770859346523935,0.0852644717720508,4.08406899330587,2.31897045179663,5.84916753481511,122,1575
223,2022-05-11,0.334575976560086,0.00305084609574696,0.319693085804559,0.349458867315613,28,3,0,41472,0.0812300460287925,0.0000548428165703663,0.0771407774689638,0.0853193145886211,4.11886971529591,2.35377117378667,5.88396825680515,115,1557
224,2022-05-12,0.337593191875332,0.00301721531524607,0.322710301119805,0.352476082630859,46,1,1,41518,0.0813201449417295,0.0000900989129370283,0.0772308763819009,0.0854094135015581,4.15140912644999,2.38631058494076,5.91650766795923,190,1540
225,2022-05-13,0.3405774998767,0.00298430800136756,0.325694609121173,0.355460390632227,32,0,2,41550,0.0813828224463814,0.0000626775046518452,0.0772935538865527,0.08547209100621,4.18488189078337,2.41978334927413,5.94998043229261,133,1523
226,2022-05-14,0.343530220589653,0.00295272071295349,0.328647329834127,0.35841311134518,26,2,0,41576,0.081433747918911,0.0000509254725296199,0.0773444793590823,0.0855230164787396,4.21852400716874,2.4534254656595,5.98362254867798,109,1507
227,2022-05-15,0.346452823179369,0.00292260258971566,0.331569932423842,0.361335713934896,10,1,1,41586,0.0814533346391147,0.0000195867202037042,0.077364066079286,0.0855426031989433,4.25339029659565,2.48829175508641,6.01848883810489,42,1492
228,2022-05-16,0.349346776811022,0.00289395363165312,0.334463886055495,0.364229667566549,32,2,0,41618,0.0815160121437665,0.0000626775046518452,0.0774267435839379,0.0856052807035952,4.28562153156969,2.52052299006045,6.05072007307893,137,1477
229,2022-05-17,0.352213550649788,0.00286677383876621,0.337330659894262,0.367096441405315,33,2,1,41651,0.0815806483204387,0.0000646361766722114,0.0774913797606101,0.0856699168802674,4.31736640859162,2.55226786708238,6.08246495010086,142,1463
230,2022-05-18,0.355054613860843,0.00284106321105454,0.340171723105316,0.36993750461637,30,3,1,41681,0.0816394084810498,0.0000587601606111127,0.0775501399212212,0.0857286770408785,4.34905911822301,2.58396057671377,6.11415765973225,130,1450
231,2022-05-19,0.357871435609362,0.00281682174851933,0.342988544853835,0.372754326364889,36,1,1,41717,0.0817099206737832,0.0000705121927333241,0.0776206521139545,0.0857991892336118,4.37977950117122,2.61468095966198,6.14487804268046,157,1438
232,2022-05-20,0.360665546734259,0.00279411112489725,0.345782655978733,0.375548437489786,16,0,0,41733,0.0817412594261091,0.0000313387523259295,0.0776519908662805,0.0858305279859377,4.41228272314897,2.64718418163974,6.17738126465821,70,1426
233,2022-05-21,0.363438724769401,0.00277317803514149,0.348555834013874,0.378321615524928,31,2,0,41764,0.0818019782587406,0.000060718832631465,0.0777127096989119,0.0858912468185692,4.44290874751024,2.677810206001,6.20800728901948,137,1415
234,2022-05-22,0.366192808922391,0.00275408415299017,0.351309918166864,0.381075699677918,33,1,0,41797,0.0818666144354128,0.0000646361766722253,0.0777773458755842,0.0859558829952414,4.47304205075309,2.70794350924385,6.23814059226232,147,1406
235,2022-05-23,0.368929638400835,0.0027368294784435,0.354046747645308,0.383812529156361,41,3,0,41838,0.081946919988248,0.0000803055528351693,0.0778576514284193,0.0860361885480766,4.50205619019901,2.73695764868977,6.26715473170825,184,1397
236,2022-05-24,0.371651052412336,0.00272141401150122,0.356768161656809,0.386533943167863,19,1,0,41857,0.081984134756635,0.0000372147683870422,0.0778948661968064,0.0860734033164636,4.53320698590721,2.76810844439797,6.29830552741645,86,1389
237,2022-05-25,0.374358890164499,0.00270783775216316,0.359475999408972,0.389241780920026,45,1,0,41902,0.0820722749975517,0.0000881402409166621,0.077983006437723,0.0861615435573803,4.56133195010942,2.79623340860018,6.32643049161866,205,1382
238,2022-05-26,0.377054990864928,0.00269610070042925,0.362172100109401,0.391937881620455,22,1,0,41924,0.0821153657819998,0.000043090784448141,0.0780260972221712,0.0862046343418284,4.59177143369166,2.82667289218242,6.3568699752009,101,1376
239,2022-05-27,0.379741122849584,0.00268613198465528,0.364858232094057,0.39462401360511,31,4,0,41955,0.0821760846146313,0.0000607188326314789,0.0780868160548027,0.0862653531744599,4.62106614875116,2.85596760724192,6.3861646902604,143,1371
240,2022-05-28,0.382418770967842,0.00267764811825821,0.367535880212315,0.397301661723369,21,0,0,41976,0.082217216727059,0.0000411321124277608,0.0781279481672304,0.0863064852868877,4.65132226790622,2.88622372639698,6.41642080941546,97,1367
241,2022-05-29,0.385089349197437,0.00267057822959538,0.37020645844191,0.399972239952964,33,1,0,42009,0.0822818529037313,0.0000646361766722253,0.0781925843439026,0.0863711214635599,4.68012490734727,2.91502636583803,6.44522344885651,154,1363
242,2022-05-30,0.387754271516101,0.002664922318664,0.372871380760574,0.402637162271628,20,1,1,42029,0.0823210263441387,0.0000391734404073946,0.07823175778431,0.0864102949039673,4.71027013068466,2.94517158917542,6.47536867219389,94,1360
243,2022-05-31,0.390414951901567,0.00266068038546607,0.37553206114604,0.405297842657094,29,0,0,42058,0.0823778278327294,0.0000568014885907464,0.0782885592729008,0.086467096392558,4.73932078780125,2.97422224629201,6.50441932931049,137,1358
244,2022-06-01,0.393072804331567,0.00265785243000027,0.378189913576041,0.407955695087094,19,0,0,42077,0.0824150426011164,0.0000372147683870283,0.0783257740412878,0.0865043111609451,4.76943033608579,3.00433179457655,6.53452887759503,90,1356
245,2022-06-02,0.395729242783835,0.00265643845226771,0.380846352028308,0.410612133539362,3,0,0,42080,0.0824209186171776,0.00000587601606111265,0.0783316500573489,0.0865101871770062,4.8013204587283,3.03622191721907,6.56641900023754,14,1356
