"matrix","time","row","col","value","sd","conf.low","conf.high","dates"
"cases",1970-01-12,0,0,416.70589722371,18.4044979839328,380.633744021662,452.778050425759,2021-12-25
"beta",1970-01-13,0,0,0.823909600094481,0.00923064779297592,0.805817862866274,0.842001337322688,2021-12-26
"report_prob",1970-01-13,0,0,1,0,1,1,2021-12-26
"serop",1970-01-13,0,0,0.00357172687058152,0.000163905975154987,0.00325047706242683,0.00389297667873621,2021-12-26
"cases",1970-01-13,0,0,467.004023824134,19.8959455940287,428.008687021469,505.999360626798,2021-12-26
"beta",1970-01-14,0,0,0.767937614661802,0.0100345428725056,0.748270272030368,0.787604957293236,2021-12-27
"report_prob",1970-01-14,0,0,1,0,1,1,2021-12-27
"serop",1970-01-14,0,0,0.00426286693360796,0.000195317749602696,0.00388005117884526,0.00464568268837065,2021-12-27
"cases",1970-01-14,0,0,518.302769279205,21.1798027030626,476.791118781538,559.814419776872,2021-12-27
"beta",1970-01-15,0,0,0.715772991864026,0.0106584387831741,0.69488283571758,0.736663148010472,2021-12-28
"report_prob",1970-01-15,0,0,1,0,1,1,2021-12-28
"serop",1970-01-15,0,0,0.00504620738031264,0.000229891845339942,0.0045956276431069,0.00549678711751838,2021-12-28
"cases",1970-01-15,0,0,569.843333842817,22.2082213277492,526.316019879734,613.3706478059,2021-12-28
"beta",1970-01-16,0,0,0.667317282212168,0.0111195781611884,0.645523309492961,0.689111254931375,2021-12-29
"report_prob",1970-01-16,0,0,1,0,1,1,2021-12-29
"serop",1970-01-16,0,0,0.00592529523944472,0.000267362182057945,0.00540127499178311,0.00644931548710634,2021-12-29
"cases",1970-01-16,0,0,620.849705245899,22.9431897037171,575.881879736143,665.817530755655,2021-12-29
"beta",1970-01-17,0,0,0.622447333066003,0.0114361573630955,0.600032876512803,0.644861789619203,2021-12-30
"report_prob",1970-01-17,0,0,1,0,1,1,2021-12-30
"serop",1970-01-17,0,0,0.00690236932581351,0.000307355851130007,0.00629996292716104,0.00750477572446598,2021-12-30
"cases",1970-01-17,0,0,670.557899899502,23.3587700990373,624.775551782237,716.340248016766,2021-12-30
